Reference 3,,
f(GHz)           ,e1,e2        
5000000000,73.7016,18.3573866666667
5012000000,73.6795533333333,18.3990833333333
5024000000,73.65467,18.4390533333333
5036000000,73.6342733333333,18.4776933333333
5048000000,73.61298,18.5133
5060000000,73.59274,18.5587233333333
5072000000,73.5674766666667,18.6003033333333
5084000000,73.54468,18.6454633333333
5096000000,73.5261466666667,18.6842066666667
5108000000,73.50528,18.72487
5120000000,73.4847466666667,18.7600333333333
5132000000,73.46156,18.79927
5144000000,73.4379366666667,18.8406133333333
5156000000,73.4171766666667,18.88121
5168000000,73.39631,18.9181766666667
5180000000,73.3757633333333,18.9561633333333
5192000000,73.3507566666667,18.9954966666667
5204000000,73.32647,19.03236
5216000000,73.30485,19.0698633333333
5228000000,73.2820533333333,19.1087033333333
5240000000,73.2595633333333,19.14494
5252000000,73.2317033333333,19.1822333333333
5264000000,73.2023833333333,19.2202533333333
5276000000,73.17317,19.2583233333333
5288000000,73.1521833333333,19.2978833333333
5300000000,73.1244033333334,19.3338966666667
5312000000,73.0980333333333,19.37406
5324000000,73.0760633333333,19.41145
5336000000,73.04882,19.4494866666667
5348000000,73.02288,19.4931066666667
5360000000,73.0041233333333,19.52805
5372000000,72.9744966666667,19.56992
5384000000,72.9544133333333,19.6055066666667
5396000000,72.9284366666667,19.6456
5408000000,72.90622,19.6845466666667
5420000000,72.8821433333333,19.7218733333333
5432000000,72.8580233333333,19.7563366666667
5444000000,72.83673,19.79223
5456000000,72.8107233333333,19.8280366666667
5468000000,72.7877233333333,19.8640166666667
5480000000,72.76119,19.90018
5492000000,72.73822,19.9347233333333
5504000000,72.71302,19.9700166666667
5516000000,72.6854766666667,20.0055233333333
5528000000,72.6560066666667,20.0412766666667
5540000000,72.6347666666667,20.0772333333333
5552000000,72.60791,20.1125733333333
5564000000,72.5785666666667,20.14774
5576000000,72.5511233333333,20.18545
5588000000,72.5261033333333,20.2259333333333
5600000000,72.4951666666667,20.26457
5612000000,72.4705966666667,20.2992333333333
5624000000,72.4474566666667,20.33497
5636000000,72.4268233333333,20.3714233333333
5648000000,72.4035733333333,20.4090766666667
5660000000,72.3777966666667,20.4400033333333
5672000000,72.3548066666667,20.4787866666667
5684000000,72.3321666666667,20.5167966666667
5696000000,72.3089166666667,20.5532466666667
5708000000,72.2857333333333,20.5868133333333
5720000000,72.2602933333333,20.6224266666667
