Reference 2,,
f(GHz)           ,e1,e2
3404000000,18.1882333333333,12.86166
3416000000,18.1447766666667,12.8571
3428000000,18.10127,12.85214
3440000000,18.0582266666667,12.8448233333333
3452000000,18.0147633333333,12.8335566666667
3464000000,17.9705966666667,12.82544
3476000000,17.9243133333333,12.8171266666667
3488000000,17.8764166666667,12.8128266666667
3500000000,17.8272733333333,12.8113733333333
3512000000,17.7795233333333,12.8134366666667
3524000000,17.7366066666667,12.8149566666667
3536000000,17.6967133333333,12.8123666666667
3548000000,17.65591,12.8048433333333
3560000000,17.6128333333333,12.7958533333333
3572000000,17.57046,12.7891833333333
3584000000,17.52962,12.78185
3596000000,17.4893433333333,12.7738733333333
3608000000,17.44805,12.7645133333333
3620000000,17.4034966666667,12.75355
3632000000,17.36048,12.7424733333333
3644000000,17.3158133333333,12.73288
3656000000,17.2706133333333,12.7240566666667
3668000000,17.2270166666667,12.7174433333333
3680000000,17.1818466666667,12.7108566666667
3692000000,17.13947,12.70557
3704000000,17.0986933333333,12.69581
3716000000,17.0601566666667,12.6848366666667
3728000000,17.0213266666667,12.67043
3740000000,16.98107,12.6540166666667
3752000000,16.93737,12.6394333333333
3764000000,16.8908,12.62559
3776000000,16.84509,12.61853
3788000000,16.79922,12.6139633333333
3800000000,16.7597366666667,12.61067
3812000000,16.72262,12.6046633333333
3824000000,16.68562,12.5934766666667
3836000000,16.64781,12.5806766666667
3848000000,16.61011,12.5684766666667
3860000000,16.5737933333333,12.5576633333333
3872000000,16.5389066666667,12.5445166666667
3884000000,16.5013866666667,12.5314433333333
3896000000,16.4657833333333,12.5162766666667
3908000000,16.4300766666667,12.5007766666667
3920000000,16.3919033333333,12.4874366666667
3932000000,16.3510233333333,12.47602
3944000000,16.31008,12.4658633333333
3956000000,16.27012,12.4564833333333
3968000000,16.2318966666667,12.44721
3980000000,16.19448,12.4394433333333
3992000000,16.1609933333333,12.4267
4004000000,16.12939,12.4153133333333
4016000000,16.0964566666667,12.3982733333333
4028000000,16.0604866666667,12.3832366666667
4040000000,16.0242733333333,12.3685733333333
4052000000,15.9848233333333,12.3560266666667
4064000000,15.9445966666667,12.34663
4076000000,15.9044633333333,12.3412933333333
4088000000,15.8697166666667,12.33734
4100000000,15.83815,12.33132
4112000000,15.8085433333333,12.3215
4124000000,15.7769433333333,12.3086733333333
4136000000,15.7458733333333,12.2953933333333
4148000000,15.7154066666667,12.2838433333333
4160000000,15.68614,12.2701533333333
4172000000,15.6556233333333,12.25518
4184000000,15.6256366666667,12.23934
4196000000,15.59091,12.22455
4208000000,15.5558233333333,12.2110433333333
4220000000,15.5182333333333,12.20157
4232000000,15.4787766666667,12.1928133333333
4244000000,15.4427033333333,12.18353
4256000000,15.4087766666667,12.1756266666667
4268000000,15.3743666666667,12.16738
4280000000,15.3449766666667,12.1553866666667
4292000000,15.3143166666667,12.14208
4304000000,15.2834033333333,12.1257166666667
4316000000,15.2498933333333,12.1120266666667
4328000000,15.2149966666667,12.0977166666667
4340000000,15.1785366666667,12.0859666666667
4352000000,15.1458133333333,12.0782866666667
4364000000,15.11178,12.0678466666667
4376000000,15.0787633333333,12.0592233333333
